OrganizationIdentifier,OrganizationFormalName,ActivityIdentifier,ActivityTypeCode,ActivityMediaName,ActivityMediaSubdivisionName,ActivityStartDate,ActivityStartTime/Time,ActivityStartTime/TimeZoneCode,ActivityEndDate,ActivityEndTime/Time,ActivityEndTime/TimeZoneCode,ActivityDepthHeightMeasure/MeasureValue,ActivityDepthHeightMeasure/MeasureUnitCode,ActivityDepthAltitudeReferencePointText,ActivityTopDepthHeightMeasure/MeasureValue,ActivityTopDepthHeightMeasure/MeasureUnitCode,ActivityBottomDepthHeightMeasure/MeasureValue,ActivityBottomDepthHeightMeasure/MeasureUnitCode,ProjectIdentifier,ActivityConductingOrganizationText,MonitoringLocationIdentifier,ActivityCommentText,SampleAquifer,HydrologicCondition,HydrologicEvent,SampleCollectionMethod/MethodIdentifier,SampleCollectionMethod/MethodIdentifierContext,SampleCollectionMethod/MethodName,SampleCollectionEquipmentName,ResultDetectionConditionText,CharacteristicName,ResultSampleFractionText,ResultMeasureValue,ResultMeasure/MeasureUnitCode,ResultStatusIdentifier,StatisticalBaseCode,ResultValueTypeName,ResultWeightBasisText,ResultTimeBasisText,ResultTemperatureBasisText,ResultParticleSizeBasisText,PrecisionValue,ResultCommentText,USGSPCode,SubjectTaxonomicName,SampleTissueAnatomyName,ResultAnalyticalMethod/MethodIdentifier,ResultAnalyticalMethod/MethodIdentifierContext,ResultAnalyticalMethod/MethodName,MethodDescriptionText,LaboratoryName,AnalysisStartDate,ResultLaboratoryCommentText,DetectionQuantitationLimitTypeName,DetectionQuantitationLimitMeasure/MeasureValue,DetectionQuantitationLimitMeasure/MeasureUnitCode,PreparationStartDate
USGS-MA,USGS Massachusetts Water Science Center,sun4dmamrl.01.96901516,Sample-Routine,Water,Surface Water,1969-09-08,14:00:00,EDT,,,,15,feet,,,,,,USGS,U.S. Geological Survey-Water Resources Discipline,USGS-01116630,,,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,,Chloride,Dissolved,15600,mg/l,Historical,,Actual,,,,,,,00940,,,,,,,,,,,,,
USGS-MA,USGS Massachusetts Water Science Center,sun4dmamrl.01.96901516,Sample-Routine,Water,Surface Water,1969-09-08,14:00:00,EDT,,,,15,feet,,,,,,USGS,U.S. Geological Survey-Water Resources Discipline,USGS-01116630,,,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,,Total hardness -- SDWA NPDWR,,5900,mg/l CaCO3,Historical,,Actual,,,,,,,00900,,,,,,,,,,,,,
USGS-MA,USGS Massachusetts Water Science Center,sun4dmamrl.01.96901516,Sample-Routine,Water,Surface Water,1969-09-08,14:00:00,EDT,,,,15,feet,,,,,,USGS,U.S. Geological Survey-Water Resources Discipline,USGS-01116630,,,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,,Phosphorus,Dissolved,0.290,mg/l,Historical,,Actual,,,,,,,00666,,,,,,,,,,,,,
USGS-MA,USGS Massachusetts Water Science Center,sun4dmamrl.01.96901516,Sample-Routine,Water,Surface Water,1969-09-08,14:00:00,EDT,,,,15,feet,,,,,,USGS,U.S. Geological Survey-Water Resources Discipline,USGS-01116630,,,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,,Phosphorus,Total,0.330,mg/l,Historical,,Actual,,,,,,,00665,,,,,,,,,,,,,
USGS-MA,USGS Massachusetts Water Science Center,sun4dmamrl.01.96901516,Sample-Routine,Water,Surface Water,1969-09-08,14:00:00,EDT,,,,15,feet,,,,,,USGS,U.S. Geological Survey-Water Resources Discipline,USGS-01116630,,,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,,Kjeldahl nitrogen,Total,1.4,mg/l as N,Historical,,Actual,,,,,,,00625,,,,,,,,,,,,,
USGS-MA,USGS Massachusetts Water Science Center,sun4dmamrl.01.96901516,Sample-Routine,Water,Surface Water,1969-09-08,14:00:00,EDT,,,,15,feet,,,,,,USGS,U.S. Geological Survey-Water Resources Discipline,USGS-01116630,,,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,,Nitrate,Total,0.00,mg/l as N,Historical,,Actual,,,,,,,00620,,,,,,,,,,,,,
USGS-MA,USGS Massachusetts Water Science Center,sun4dmamrl.01.96901516,Sample-Routine,Water,Surface Water,1969-09-08,14:00:00,EDT,,,,15,feet,,,,,,USGS,U.S. Geological Survey-Water Resources Discipline,USGS-01116630,,,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,,Nitrite,Total,0.020,mg/l as N,Historical,,Actual,,,,,,,00615,,,,,,,,,,,,,
USGS-MA,USGS Massachusetts Water Science Center,sun4dmamrl.01.96901516,Sample-Routine,Water,Surface Water,1969-09-08,14:00:00,EDT,,,,15,feet,,,,,,USGS,U.S. Geological Survey-Water Resources Discipline,USGS-01116630,,,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,,Ammonia and ammonium,Total,0.080,mg/l as N,Historical,,Actual,,,,,,,00610,,,,,,,,,,,,,
USGS-MA,USGS Massachusetts Water Science Center,sun4dmamrl.01.96901516,Sample-Routine,Water,Surface Water,1969-09-08,14:00:00,EDT,,,,15,feet,,,,,,USGS,U.S. Geological Survey-Water Resources Discipline,USGS-01116630,,,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,,Organic nitrogen,Total,0.56,mg/l,Historical,,Actual,,,,,,,00605,,,,,,,,,,,,,
USGS-MA,USGS Massachusetts Water Science Center,sun4dmamrl.01.96901516,Sample-Routine,Water,Surface Water,1969-09-08,14:00:00,EDT,,,,15,feet,,,,,,USGS,U.S. Geological Survey-Water Resources Discipline,USGS-01116630,,,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,,Total suspended solids,Non-filterable,6,mg/l,Historical,,Actual,,,,,,,00530,,,,,,,,,,,,,
USGS-MA,USGS Massachusetts Water Science Center,sun4dmamrl.01.96901516,Sample-Routine,Water,Surface Water,1969-09-08,14:00:00,EDT,,,,15,feet,,,,,,USGS,U.S. Geological Survey-Water Resources Discipline,USGS-01116630,,,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,,Total solids,Total,30800,mg/l,Historical,,Actual,,,105 deg C,,,,00500,,,,,,,,,,,,,
USGS-MA,USGS Massachusetts Water Science Center,sun4dmamrl.01.96901516,Sample-Routine,Water,Surface Water,1969-09-08,14:00:00,EDT,,,,15,feet,,,,,,USGS,U.S. Geological Survey-Water Resources Discipline,USGS-01116630,,,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,,Acidity,Total,16,mg/l CaCO3,Historical,,Actual,,,,,,,00435,,,,,,,,,,,,,
USGS-MA,USGS Massachusetts Water Science Center,sun4dmamrl.01.96901516,Sample-Routine,Water,Surface Water,1969-09-08,14:00:00,EDT,,,,15,feet,,,,,,USGS,U.S. Geological Survey-Water Resources Discipline,USGS-01116630,,,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,,Alkalinity,Total,101,mg/l CaCO3,Historical,,Actual,,,,,,"field, fixed endpoint titration to pH 4.5",00410,,,,,,,,,,,,,
USGS-MA,USGS Massachusetts Water Science Center,sun4dmamrl.01.96901516,Sample-Routine,Water,Surface Water,1969-09-08,14:00:00,EDT,,,,15,feet,,,,,,USGS,U.S. Geological Survey-Water Resources Discipline,USGS-01116630,,,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,,"Chemical oxygen demand, (high level)",Total,0.0,mg/l,Historical,,Actual,,,,,,,00340,,,,,,,,,,,,,
USGS-MA,USGS Massachusetts Water Science Center,sun4dmamrl.01.96901516,Sample-Routine,Water,Surface Water,1969-09-08,14:00:00,EDT,,,,15,feet,,,,,,USGS,U.S. Geological Survey-Water Resources Discipline,USGS-01116630,,,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,,"Biochemical oxygen demand, standard conditions",Total,1.3,mg/l,Historical,,Actual,,5 Day,20 deg C,,,,00310,,,,,,,,,,,,,
USGS-MA,USGS Massachusetts Water Science Center,sun4dmamrl.01.96901516,Sample-Routine,Water,Surface Water,1969-09-08,14:00:00,EDT,,,,15,feet,,,,,,USGS,U.S. Geological Survey-Water Resources Discipline,USGS-01116630,,,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,,Oxygen,Dissolved,4.5,mg/l,Historical,,Actual,,,,,,,00300,,,,,,,,,,,,,
USGS-MA,USGS Massachusetts Water Science Center,sun4dmamrl.01.96901516,Sample-Routine,Water,Surface Water,1969-09-08,14:00:00,EDT,,,,15,feet,,,,,,USGS,U.S. Geological Survey-Water Resources Discipline,USGS-01116630,,,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,,Specific conductance,Total,40000,uS/cm @25C,Historical,,Actual,,,25 deg C,,,,00095,,,,,,,,,,,,,
USGS-MA,USGS Massachusetts Water Science Center,sun4dmamrl.01.96901516,Sample-Routine,Water,Surface Water,1969-09-08,14:00:00,EDT,,,,15,feet,,,,,,USGS,U.S. Geological Survey-Water Resources Discipline,USGS-01116630,,,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,,Color,Dissolved,9,PCU,Historical,,Actual,,,,,,,00080,,,,,,,,,,,,,
USGS-MA,USGS Massachusetts Water Science Center,sun4dmamrl.01.96901516,Sample-Routine,Water,Surface Water,1969-09-08,14:00:00,EDT,,,,15,feet,,,,,,USGS,U.S. Geological Survey-Water Resources Discipline,USGS-01116630,,,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,,Turbidity,Total,2,JTU,Historical,,Actual,,,,,,,00070,,,,,,,,,,,,,
USGS-MA,USGS Massachusetts Water Science Center,sun4dmamrl.01.96901516,Sample-Routine,Water,Surface Water,1969-09-08,14:00:00,EDT,,,,15,feet,,,,,,USGS,U.S. Geological Survey-Water Resources Discipline,USGS-01116630,,,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,,"Temperature, air",,18.0,deg C,Historical,,Actual,,,,,,,00020,,,,,,,,,,,,,
USGS-MA,USGS Massachusetts Water Science Center,sun4dmamrl.01.96901516,Sample-Routine,Water,Surface Water,1969-09-08,14:00:00,EDT,,,,15,feet,,,,,,USGS,U.S. Geological Survey-Water Resources Discipline,USGS-01116630,,,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,,"Temperature, water",,21.4,deg C,Historical,,Actual,,,,,,,00010,,,,,,,,,,,,,
USGS-MA,USGS Massachusetts Water Science Center,sun4dmamrl.01.97000525,Sample-Routine,Water,Surface Water,1969-12-01,13:15:00,EST,,,,,,,,,,,USGS,U.S. Geological Survey-Water Resources Discipline,USGS-01116630,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Nitrate,Dissolved,0.900,mg/l,Historical,,Actual,,,,,,,71851,,,,,,,,,,,,,
USGS-MA,USGS Massachusetts Water Science Center,sun4dmamrl.01.97000525,Sample-Routine,Water,Surface Water,1969-12-01,13:15:00,EST,,,,,,,,,,,USGS,U.S. Geological Survey-Water Resources Discipline,USGS-01116630,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Surfactants -- CWA 304B,Recoverable,0.84,mg/l,Historical,,Actual,,,,,,,38260,,,,,,,,,,,,,
USGS-MA,USGS Massachusetts Water Science Center,sun4dmamrl.01.97000525,Sample-Routine,Water,Surface Water,1969-12-01,13:15:00,EST,,,,,,,,,,,USGS,U.S. Geological Survey-Water Resources Discipline,USGS-01116630,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Chlorophyll a,,0.000,ug/l,Historical,,Actual,,,,,,,32230,,,,,,,,,,,,,
USGS-MA,USGS Massachusetts Water Science Center,sun4dmamrl.01.97000525,Sample-Routine,Water,Surface Water,1969-12-01,13:15:00,EST,,,,,,,,,,,USGS,U.S. Geological Survey-Water Resources Discipline,USGS-01116630,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Fecal coliforms,,15,cfu/100ml,Historical,,Actual,,,,,,,31616,,,,,,,,,,,,,
USGS-MA,USGS Massachusetts Water Science Center,sun4dmamrl.01.97000525,Sample-Routine,Water,Surface Water,1969-12-01,13:15:00,EST,,,,,,,,,,,USGS,U.S. Geological Survey-Water Resources Discipline,USGS-01116630,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Total coliforms,Total,110,cfu/100ml,Historical,,Actual,,,,,,,31501,,,,,,,,,,,,,
USGS-MA,USGS Massachusetts Water Science Center,sun4dmamrl.01.97000525,Sample-Routine,Water,Surface Water,1969-12-01,13:15:00,EST,,,,,,,,,,,USGS,U.S. Geological Survey-Water Resources Discipline,USGS-01116630,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Phosphorus,Total,0.100,mg/l,Historical,,Actual,,,,,,,00665,,,,,,,,,,,,,
USGS-MA,USGS Massachusetts Water Science Center,sun4dmamrl.01.97000525,Sample-Routine,Water,Surface Water,1969-12-01,13:15:00,EST,,,,,,,,,,,USGS,U.S. Geological Survey-Water Resources Discipline,USGS-01116630,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Kjeldahl nitrogen,Total,0.39,mg/l as N,Historical,,Actual,,,,,,,00625,,,,,,,,,,,,,
USGS-MA,USGS Massachusetts Water Science Center,sun4dmamrl.01.97000525,Sample-Routine,Water,Surface Water,1969-12-01,13:15:00,EST,,,,,,,,,,,USGS,U.S. Geological Survey-Water Resources Discipline,USGS-01116630,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Nitrate,Dissolved,0.20,mg/l as N,Historical,,Actual,,,,,,,00618,,,,,,,,,,,,,
USGS-MA,USGS Massachusetts Water Science Center,sun4dmamrl.01.97000525,Sample-Routine,Water,Surface Water,1969-12-01,13:15:00,EST,,,,,,,,,,,USGS,U.S. Geological Survey-Water Resources Discipline,USGS-01116630,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,pH,Total,7.8,std units,Historical,,Actual,,,,,,field,00400,,,,,,,,,,,,,
USGS-MA,USGS Massachusetts Water Science Center,sun4dmamrl.01.97000525,Sample-Routine,Water,Surface Water,1969-12-01,13:15:00,EST,,,,,,,,,,,USGS,U.S. Geological Survey-Water Resources Discipline,USGS-01116630,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,"Chemical oxygen demand, (high level)",Total,18,mg/l,Historical,,Actual,,,,,,,00340,,,,,,,,,,,,,
USGS-MA,USGS Massachusetts Water Science Center,sun4dmamrl.01.97000525,Sample-Routine,Water,Surface Water,1969-12-01,13:15:00,EST,,,,,,,,,,,USGS,U.S. Geological Survey-Water Resources Discipline,USGS-01116630,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Oxygen,Dissolved,7.9,mg/l,Historical,,Actual,,,,,,,00300,,,,,,,,,,,,,
USGS-MA,USGS Massachusetts Water Science Center,sun4dmamrl.01.97000525,Sample-Routine,Water,Surface Water,1969-12-01,13:15:00,EST,,,,,,,,,,,USGS,U.S. Geological Survey-Water Resources Discipline,USGS-01116630,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Hydrogen ion,Total,0.00002,mg/l,Historical,,Calculated,,,,,,calculated,00191,,,ALGOR,USGS,Computation by NWIS algorithm,"NWIS User's Manual, QW System, Appendix",,,,,,,
USGS-MA,USGS Massachusetts Water Science Center,sun4dmamrl.01.97000525,Sample-Routine,Water,Surface Water,1969-12-01,13:15:00,EST,,,,,,,,,,,USGS,U.S. Geological Survey-Water Resources Discipline,USGS-01116630,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Specific conductance,Total,40400,uS/cm @25C,Historical,,Actual,,,25 deg C,,,,00095,,,,,,,,,,,,,
USGS-MA,USGS Massachusetts Water Science Center,sun4dmamrl.01.97000525,Sample-Routine,Water,Surface Water,1969-12-01,13:15:00,EST,,,,,,,,,,,USGS,U.S. Geological Survey-Water Resources Discipline,USGS-01116630,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Turbidity,Total,1,JTU,Historical,,Actual,,,,,,,00070,,,,,,,,,,,,,
USGS-MA,USGS Massachusetts Water Science Center,sun4dmamrl.01.97000525,Sample-Routine,Water,Surface Water,1969-12-01,13:15:00,EST,,,,,,,,,,,USGS,U.S. Geological Survey-Water Resources Discipline,USGS-01116630,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,"Temperature, air",,2.6,deg C,Historical,,Actual,,,,,,,00020,,,,,,,,,,,,,
USGS-MA,USGS Massachusetts Water Science Center,sun4dmamrl.01.97000525,Sample-Routine,Water,Surface Water,1969-12-01,13:15:00,EST,,,,,,,,,,,USGS,U.S. Geological Survey-Water Resources Discipline,USGS-01116630,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,"Temperature, water",,7.3,deg C,Historical,,Actual,,,,,,,00010,,,,,,,,,,,,,
USGS-MA,USGS Massachusetts Water Science Center,sun4dmamrl.01.97000526,Sample-Routine,Water,Surface Water,1970-03-03,13:15:00,EST,,,,,,,,,,,USGS,U.S. Geological Survey-Water Resources Discipline,USGS-01116630,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Nitrate,Dissolved,0.400,mg/l,Historical,,Actual,,,,,,,71851,,,,,,,,,,,,,
USGS-MA,USGS Massachusetts Water Science Center,sun4dmamrl.01.97000526,Sample-Routine,Water,Surface Water,1970-03-03,13:15:00,EST,,,,,,,,,,,USGS,U.S. Geological Survey-Water Resources Discipline,USGS-01116630,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Surfactants -- CWA 304B,Recoverable,0.75,mg/l,Historical,,Actual,,,,,,,38260,,,,,,,,,,,,,
USGS-MA,USGS Massachusetts Water Science Center,sun4dmamrl.01.97000526,Sample-Routine,Water,Surface Water,1970-03-03,13:15:00,EST,,,,,,,,,,,USGS,U.S. Geological Survey-Water Resources Discipline,USGS-01116630,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Chlorophyll a,,0.000,ug/l,Historical,,Actual,,,,,,,32230,,,,,,,,,,,,,
USGS-MA,USGS Massachusetts Water Science Center,sun4dmamrl.01.97000526,Sample-Routine,Water,Surface Water,1970-03-03,13:15:00,EST,,,,,,,,,,,USGS,U.S. Geological Survey-Water Resources Discipline,USGS-01116630,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Fecal coliforms,,8,cfu/100ml,Historical,,Actual,,,,,,,31616,,,,,,,,,,,,,
USGS-MA,USGS Massachusetts Water Science Center,sun4dmamrl.01.97000526,Sample-Routine,Water,Surface Water,1970-03-03,13:15:00,EST,,,,,,,,,,,USGS,U.S. Geological Survey-Water Resources Discipline,USGS-01116630,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Total coliforms,Total,1120,cfu/100ml,Historical,,Actual,,,,,,,31501,,,,,,,,,,,,,
USGS-MA,USGS Massachusetts Water Science Center,sun4dmamrl.01.97000526,Sample-Routine,Water,Surface Water,1970-03-03,13:15:00,EST,,,,,,,,,,,USGS,U.S. Geological Survey-Water Resources Discipline,USGS-01116630,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Phosphorus,Total,0.130,mg/l,Historical,,Actual,,,,,,,00665,,,,,,,,,,,,,
USGS-MA,USGS Massachusetts Water Science Center,sun4dmamrl.01.97000526,Sample-Routine,Water,Surface Water,1970-03-03,13:15:00,EST,,,,,,,,,,,USGS,U.S. Geological Survey-Water Resources Discipline,USGS-01116630,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Kjeldahl nitrogen,Total,0.85,mg/l as N,Historical,,Actual,,,,,,,00625,,,,,,,,,,,,,
USGS-MA,USGS Massachusetts Water Science Center,sun4dmamrl.01.97000526,Sample-Routine,Water,Surface Water,1970-03-03,13:15:00,EST,,,,,,,,,,,USGS,U.S. Geological Survey-Water Resources Discipline,USGS-01116630,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Nitrate,Dissolved,0.10,mg/l as N,Historical,,Actual,,,,,,,00618,,,,,,,,,,,,,
USGS-MA,USGS Massachusetts Water Science Center,sun4dmamrl.01.97000526,Sample-Routine,Water,Surface Water,1970-03-03,13:15:00,EST,,,,,,,,,,,USGS,U.S. Geological Survey-Water Resources Discipline,USGS-01116630,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,pH,Total,7.7,std units,Historical,,Actual,,,,,,field,00400,,,,,,,,,,,,,
USGS-MA,USGS Massachusetts Water Science Center,sun4dmamrl.01.97000526,Sample-Routine,Water,Surface Water,1970-03-03,13:15:00,EST,,,,,,,,,,,USGS,U.S. Geological Survey-Water Resources Discipline,USGS-01116630,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,"Chemical oxygen demand, (high level)",Total,19,mg/l,Historical,,Actual,,,,,,,00340,,,,,,,,,,,,,
USGS-MA,USGS Massachusetts Water Science Center,sun4dmamrl.01.97000526,Sample-Routine,Water,Surface Water,1970-03-03,13:15:00,EST,,,,,,,,,,,USGS,U.S. Geological Survey-Water Resources Discipline,USGS-01116630,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Oxygen,Dissolved,13.3,mg/l,Historical,,Actual,,,,,,,00300,,,,,,,,,,,,,
USGS-MA,USGS Massachusetts Water Science Center,sun4dmamrl.01.97000526,Sample-Routine,Water,Surface Water,1970-03-03,13:15:00,EST,,,,,,,,,,,USGS,U.S. Geological Survey-Water Resources Discipline,USGS-01116630,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Hydrogen ion,Total,0.00002,mg/l,Historical,,Calculated,,,,,,calculated,00191,,,ALGOR,USGS,Computation by NWIS algorithm,"NWIS User's Manual, QW System, Appendix",,,,,,,
USGS-MA,USGS Massachusetts Water Science Center,sun4dmamrl.01.97000526,Sample-Routine,Water,Surface Water,1970-03-03,13:15:00,EST,,,,,,,,,,,USGS,U.S. Geological Survey-Water Resources Discipline,USGS-01116630,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Specific conductance,Total,33500,uS/cm @25C,Historical,,Actual,,,25 deg C,,,,00095,,,,,,,,,,,,,
USGS-MA,USGS Massachusetts Water Science Center,sun4dmamrl.01.97000526,Sample-Routine,Water,Surface Water,1970-03-03,13:15:00,EST,,,,,,,,,,,USGS,U.S. Geological Survey-Water Resources Discipline,USGS-01116630,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Turbidity,Total,4,JTU,Historical,,Actual,,,,,,,00070,,,,,,,,,,,,,
USGS-MA,USGS Massachusetts Water Science Center,sun4dmamrl.01.97000526,Sample-Routine,Water,Surface Water,1970-03-03,13:15:00,EST,,,,,,,,,,,USGS,U.S. Geological Survey-Water Resources Discipline,USGS-01116630,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,"Temperature, air",,2.2,deg C,Historical,,Actual,,,,,,,00020,,,,,,,,,,,,,
USGS-MA,USGS Massachusetts Water Science Center,sun4dmamrl.01.97000526,Sample-Routine,Water,Surface Water,1970-03-03,13:15:00,EST,,,,,,,,,,,USGS,U.S. Geological Survey-Water Resources Discipline,USGS-01116630,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,"Temperature, water",,2.5,deg C,Historical,,Actual,,,,,,,00010,,,,,,,,,,,,,
USGS-MA,USGS Massachusetts Water Science Center,sun4dmamrl.01.97000527,Sample-Routine,Water,Surface Water,1970-06-01,11:45:00,EDT,,,,,,,,,,,USGS,U.S. Geological Survey-Water Resources Discipline,USGS-01116630,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Nitrate,Dissolved,0.400,mg/l,Historical,,Actual,,,,,,,71851,,,,,,,,,,,,,
USGS-MA,USGS Massachusetts Water Science Center,sun4dmamrl.01.97000527,Sample-Routine,Water,Surface Water,1970-06-01,11:45:00,EDT,,,,,,,,,,,USGS,U.S. Geological Survey-Water Resources Discipline,USGS-01116630,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Surfactants -- CWA 304B,Recoverable,0.79,mg/l,Historical,,Actual,,,,,,,38260,,,,,,,,,,,,,
USGS-MA,USGS Massachusetts Water Science Center,sun4dmamrl.01.97000527,Sample-Routine,Water,Surface Water,1970-06-01,11:45:00,EDT,,,,,,,,,,,USGS,U.S. Geological Survey-Water Resources Discipline,USGS-01116630,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Chlorophyll a,,0.006,ug/l,Historical,,Actual,,,,,,,32230,,,,,,,,,,,,,
USGS-MA,USGS Massachusetts Water Science Center,sun4dmamrl.01.97000527,Sample-Routine,Water,Surface Water,1970-06-01,11:45:00,EDT,,,,,,,,,,,USGS,U.S. Geological Survey-Water Resources Discipline,USGS-01116630,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Fecal coliforms,,2,cfu/100ml,Historical,,Actual,,,,,,,31616,,,,,,,,,,,,,
USGS-MA,USGS Massachusetts Water Science Center,sun4dmamrl.01.97000527,Sample-Routine,Water,Surface Water,1970-06-01,11:45:00,EDT,,,,,,,,,,,USGS,U.S. Geological Survey-Water Resources Discipline,USGS-01116630,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Total coliforms,Total,40,cfu/100ml,Historical,,Actual,,,,,,,31501,,,,,,,,,,,,,
USGS-MA,USGS Massachusetts Water Science Center,sun4dmamrl.01.97000527,Sample-Routine,Water,Surface Water,1970-06-01,11:45:00,EDT,,,,,,,,,,,USGS,U.S. Geological Survey-Water Resources Discipline,USGS-01116630,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Phosphorus,Total,0.160,mg/l,Historical,,Actual,,,,,,,00665,,,,,,,,,,,,,
